,beta0,july_min,jan_max,prec,evap,soil,wind
38,1.96574959,-4.291874934,-3.795344877,-2.106038473,-0.679833937,-0.680973503,-0.607032807
39,1.452476857,-5.790106181,-5.314461434,-2.096437258,-1.383389857,-1.33665003,-0.661465067
40,-2.51994089,-4.4378342,-7.310956436,6.716862241,-0.637238651,-5.235929938,1.738633669
41,-1.450520675,-5.065213284,-10.09399879,8.679252821,1.791147619,-6.05861289,3.016153103
42,-0.115899279,-0.181275686,-0.387665742,0.517987583,0.147883318,-0.263080182,0.27252271
43,0.843166802,-0.288308763,-0.558510871,0.747952308,0.141605928,-0.394132076,0.300418651
44,42.32867469,15.42648483,-31.3970112,-24.93433813,17.64940929,23.1137999,-16.49596727
45,0.80789775,0.048310557,4.865133865,3.225600006,-2.78998325,-2.002064615,2.090096303
46,12.20992912,4.202775551,-5.684647782,-5.626165519,3.758319293,5.475580685,-3.567842769
47,15.19674223,4.272081955,-1.877236733,-2.315296912,1.890030379,3.879695077,-1.736272814
48,528.6576172,196.880744,-405.5480254,-318.9401293,223.6060306,292.5470316,-217.1572985
49,2.350949862,-0.124478868,3.211463654,-1.936358632,-0.49775381,-5.632802693,5.369772099
50,2.380262335,2.262795245,0.638891761,0.544663088,1.059529448,1.022588484,0.57068704
51,6.950940797,2.397128969,0.838620209,-0.364100251,0.327003031,1.740685314,-0.358595068
52,5.061928172,1.430739087,-0.482277762,0.6948956,0.234962012,0.600418902,-0.102506679
53,3.778316013,1.054290359,-0.156645643,0.537118495,0.03874638,0.546136048,-0.01743612
54,5.892165699,1.93917304,1.023496224,-0.262835047,0.15785901,1.394128647,-0.362253736
55,1.93428863,0.899623044,0.75659937,-0.525582485,0.19161048,0.852983836,-0.147163364
56,10.11138178,4.505109285,4.842431327,-3.583350526,1.193837887,4.63228178,-0.563620981
57,-0.976322354,-2.708922566,4.77053758,-0.465698464,1.389133694,-0.776318856,-2.891590665
58,-13.80487164,-22.75128406,46.80144102,-8.317716481,18.41380333,-3.95736413,-25.12560941
59,2.17524722,-5.576353578,-5.295715163,-1.195692133,-0.380402295,-0.714879245,-1.285256223
60,-4.468524846,-5.371931669,13.9121333,-2.231303579,6.632395537,-0.866211287,-6.865162061
61,-6.751447541,-11.73596378,26.56067261,-4.077194438,12.03436975,-2.518941072,-14.55538302
62,-0.691707711,-1.718770934,3.362078631,-0.497016134,1.293442442,-0.172486365,-2.803261519
63,2.719088971,0.516649919,-1.938198398,-0.133566598,-1.421686185,0.198014686,0.601189822
64,-5.201723747,-5.477786587,14.69340824,-2.232621556,6.037017622,-0.372414195,-7.301684952
65,-11.41265518,-18.41692407,40.0235173,-8.969933629,13.77599237,0.906065125,-21.02822383
66,1.068748368,-0.955448579,-1.521617739,-0.966061677,-1.053296466,0.423238496,-0.010021497
67,3.002156048,-1.042470438,-0.553195551,-1.146585303,-0.937991077,0.440211198,-0.374382301
68,2.704660629,-3.564964143,4.700730425,-2.876215728,1.428981553,0.635327408,-2.925112051
69,5.769132684,0.020472629,-5.054994143,-0.934685217,-3.522352854,0.684045911,1.51032026
70,3.651644969,-0.34302813,-1.937013787,-0.10433535,-2.897232358,0.072208636,0.448307239
71,117.9346457,-17.04417083,-37.22296313,14.54395911,-55.73452333,-4.268723365,-2.370911032
72,2.422580053,-3.836635583,-2.088802771,-0.344327897,-0.876427241,-0.050923369,-1.776387963
73,0.396196133,-1.226606508,2.112579066,-0.556574785,0.36844463,0.115211574,-1.293815624
74,1.691532934,0.32422012,-0.286655582,-0.273310362,-0.888397833,0.468325883,0.043853682
75,1.306908642,0.353487119,-0.452466519,-0.102069417,-0.385067476,0.054334799,0.215257457
76,12.27337983,2.436481591,1.644405294,-1.10261779,0.787051118,0.313876747,0.297096497
77,2.19490292,0.859480597,0.280266233,-0.445821266,1.198495826,0.267120096,0.38927256
78,2.446798452,0.710720152,0.896052296,-0.598903262,0.212180405,0.33868362,0.158524161
79,2.712290975,0.260133374,0.487169816,-0.087993768,0.05431595,0.031996231,-0.102209115
80,3.902115692,-0.015709571,0.098806332,-1.001297474,0.216671664,0.172133534,-0.198258152
81,9.964385662,0.287807294,0.819191137,-0.642700118,-0.439073507,-0.408565622,-0.785251175
82,52.48878195,14.0087727,8.378207949,-3.207188083,0.476848198,8.64788091,-9.967758995
83,0.463055854,0.163466172,0.459026973,0.627859765,0.524089719,-0.639011034,-0.00481374
84,4.023105186,0.112128539,-0.223222973,-0.142326415,-0.336486892,0.431768697,-0.412314949
85,0.755285597,0.346816785,0.15609361,0.106234727,0.104305149,0.022454445,0.085106937
86,1.366665515,0.518026048,0.265185228,-0.314543241,0.185462044,0.173233342,0.07144234
87,2.268509857,0.229983872,0.442832912,-0.125765774,-0.236124432,-0.126700479,0.127024515
88,4.620226437,0.606550822,0.163252539,-0.030297229,0.260199408,0.032301416,0.237521562
89,3.710172714,0.368271499,0.12676375,0.277661028,-0.469562995,-0.235492162,0.112842319
90,0.537441216,0.173195439,0.380033306,-0.39152795,-0.081450442,-0.006790503,0.035654202
91,1.397562881,0.010861663,0.036077007,-0.43987676,0.03149677,0.169189174,0.00866154
92,3.11717693,0.058878219,0.267850528,-0.254398959,0.004861323,-0.036147431,-0.255214352
93,1.382969115,0.144554923,0.307726407,-0.273532963,0.235430176,0.261391492,-0.059022926
94,0.941856373,0.327496388,0.0314441,-0.04970483,0.188368578,0.16057016,0.033544459
95,7.345952549,0.824677864,0.19823727,-0.360763802,0.970301095,-0.108770807,-0.581785779
96,0.886362977,0.12336421,0.103971804,-0.121823977,0.096035769,0.06558785,0.043634504
97,1.19376427,0.014550742,-0.081242215,0.049226907,-0.055011837,-0.107576296,0.104081003
98,5.251690916,0.735211788,0.617537235,-0.37535833,0.371364103,0.407406507,-0.106699561
99,1.004913516,-0.016815982,-0.023929117,-0.16981248,0.082953297,0.013993454,0.000648234
100,1.622325872,-0.0287345,0.033808941,-0.006959755,-0.087746071,-0.108376215,-0.068360725
101,1.638784447,0.219294257,0.112788024,0.180106758,-0.223271187,-0.094543914,-0.005325302
102,1.591495524,0.097855756,0.080680057,-0.061365477,0.157397972,0.043718285,0.025452278
103,6.36911136,0.367950479,0.965114981,-0.202225271,0.317309421,-0.21860275,0.119088734
104,2.321125561,0.018618854,-0.055069196,0.063465717,-0.209357101,0.013975891,0.273887528
105,1.727669399,0.181436202,0.114200232,0.073487765,-0.16334862,-0.084535623,-0.040301635
106,4.513761173,0.30592538,0.477953261,-0.24371839,-0.108201219,-0.017570534,-0.094857832
107,2.14904582,-0.14983483,-0.215742919,0.218524538,-0.061367132,-0.166611222,0.041683523
108,1.929029061,-0.004116343,0.011852219,-0.010879659,-0.01451546,0.014901406,0.037634252
109,14.39605586,1.673322727,1.317486629,-0.676409137,0.68651515,0.58285987,0.140477395
110,10.2809324,-1.196591927,-1.247583284,0.105616516,-1.383044888,-1.498709221,0.974960088
111,0.745047532,0.132031057,0.219528207,-0.137409611,0.240658239,0.083395899,0.004958443
112,1.558267861,-0.066864421,-0.051466331,0.127328745,0.088325123,-0.07339795,-0.002431192
113,12.63660199,1.427455043,0.521502682,-0.32486517,-0.066320104,0.525480295,0.434880219
114,7.45693371,-0.758075208,-0.913688121,1.089118839,-0.429525251,-1.072227252,-0.013643933
115,30.78031735,2.228511913,2.203573766,-3.144101601,2.154063917,2.782302156,0.556371074
116,1.613799804,0.461531002,0.255114607,0.124596761,0.120121273,0.097162542,0.156047644
117,1.402496907,0.07119873,0.007625565,-0.109000996,0.083865059,0.140854236,0.033523281
118,108.5102244,12.12354376,10.21800463,-10.40372667,10.40266414,6.821186971,1.579513636
119,0.917198665,0.496897615,0.259494894,0.933310345,-0.205507124,1.352429954,-0.025346991
120,4.006949762,-0.091635994,0.015345728,-0.186557868,0.190486401,0.036144348,0.280109114
121,6.310137064,0.509196008,0.298126428,-0.153215642,-0.251613175,0.071560233,0.105146099
122,5.027450591,-1.026270404,-0.335032921,0.332291962,-0.384001009,-0.451225795,-0.322207274
123,-33.91115602,-3.32702726,2.733285233,50.86851086,-24.69186253,-18.11345031,20.36731629
124,1.806043005,0.371851708,0.393339112,0.154683274,0.137024081,-0.09275805,-0.124973296
125,1.125317927,2.582919095,3.196175936,4.144633284,-0.414278233,-1.850054001,-0.171978919
126,-0.496536802,4.619953003,4.612753247,5.380227572,-0.311943558,-2.544126915,-0.02932774
127,-2.033781343,7.757084208,6.491345594,-0.615847386,2.671429417,0.139041854,-0.803631459
128,3.258212249,-0.3708333,0.62141027,6.000211,-1.747058557,-2.914821072,0.633945872
129,-14.36866388,-7.764850261,-2.171251997,0.523621749,1.142397378,-4.076949197,-11.45533358
130,-7.248576584,-8.249112615,-2.00851803,1.517440738,1.720266096,-4.903721918,-12.64083214
131,0.606390987,-0.051461046,0.397735718,-0.914551997,0.468253951,0.650662846,-0.115347362
132,21.06398914,3.022771881,2.957310729,-0.560384949,1.127073858,0.630326743,0.842019718
133,1.448804187,-0.340216293,-0.22583382,-0.168457759,-0.082634167,-0.253807695,-0.106298503
134,1.228786453,-0.140118478,-0.10704079,0.031152503,-0.106334855,-0.117576935,-0.054539256
135,1.57332949,0.13074854,-0.053029618,0.120047133,-0.116501057,0.041481197,0.017779347
136,1.566433515,0.052617841,-0.082943966,0.179716588,-0.058570935,-0.077555684,-0.053590876
137,5.747935073,-0.403914686,-0.392949275,0.017164434,0.276690364,-0.124423472,-0.068225832
138,1.204794027,0.193131491,0.174367628,-0.046272408,0.138134791,0.098905923,0.042712024
139,107.1101201,-4.203303536,-0.898548265,-3.00213802,10.02205642,-0.221373248,-1.37950249
140,2.663389413,2.681116633,0.840262886,0.906144459,1.052059059,2.548698202,-1.064885682
141,4.239319162,-0.305943246,-0.550598836,0.248266862,-0.455754786,-0.53751294,0.02105566
142,9.551254604,-0.375255842,-0.396752366,0.606895036,0.09761282,-0.67766643,-0.030185795
143,1.694507722,-0.012537001,0.026766774,-0.261963524,0.252999931,0.114468651,0.130714645
144,4.133465397,-0.041729239,0.165964247,-0.242888788,0.282139245,0.109465005,-0.086540093
145,5.19209841,-0.136997078,-0.180477799,0.692039031,-0.176784184,-0.601621128,-0.109221313
146,1.36542649,0.073124898,-0.021770908,0.068265382,-0.08341467,0.022529729,0.030630739
147,3.599436392,-0.156963806,-0.06171199,-0.017394644,0.171882718,0.002135807,0.046486107
148,4.701722569,-0.380574797,-0.428127174,-0.110231575,-0.049390024,0.192011122,0.193291758
149,1.357039901,-0.231779516,-0.205840499,-0.121859649,0.082582621,-0.006169593,0.046185165
150,3.881955898,-0.246297035,-0.229497045,0.155230634,-0.051409229,-0.064622844,0.067231349
151,0.977753317,0.022943852,0.053920511,0.042877034,-0.055178373,-0.017449728,0.00977346
152,1.677246603,0.017646968,0.010458352,0.036930041,-0.054093293,-0.062411479,0.002197189
153,8.05595186,-0.605850432,-0.891741829,0.107803569,0.118348141,-0.425443236,0.177900064
154,6.900593528,-1.482148512,-0.696177645,-0.122850419,0.411870009,-0.071479938,-0.217422354
155,1.098204498,-0.153192155,-0.041459445,-0.087999041,-0.025095915,0.00725373,-0.007200552
156,1.939722502,-0.168769794,-0.091348443,0.363787691,-0.170498672,-0.294920947,-0.092339221
157,154.842965,-3.859649004,-6.031419544,20.59226413,-15.80579802,-17.67357917,0.346044384
158,1.15772987,0.152528439,0.166969876,-0.435082615,0.488744496,0.384966627,-0.106561531
159,2.626274359,0.114599686,0.198527754,-0.07339347,0.073683861,0.014861462,-0.03979001
160,1.704361184,-0.059302128,-0.026951925,0.025707982,0.057585449,-0.059152647,0.002625866
161,10.96327857,-0.388071612,-0.525515939,-0.17659727,0.715297434,0.030169422,0.379492278
162,0.556049496,-0.002208444,0.044345635,0.147674938,-0.163965668,-0.097785508,-0.062601076
163,70.24133215,-5.418738534,-5.569559321,-1.569194371,0.772964409,-2.525956039,0.481571771
164,1.269098205,1.151819297,-0.047479018,-0.422320748,0.21482384,0.618978505,0.310878359
165,3.923660732,0.09057262,0.251027484,-0.084791671,0.036067137,-0.020335436,-0.117785652
166,1.956298979,-0.107890272,-0.048330681,0.244591623,-0.244019012,-0.243397164,-0.03635101
167,3.066420618,-0.07103783,0.081516649,-0.00732701,0.158149208,-0.174681591,-0.149212594
168,1.595686333,0.031990867,-0.100564312,-0.015473949,0.146026024,-0.016179006,0.06280777
169,3.891981931,0.323788108,0.260478416,-0.069541902,-0.027390121,-0.252987935,0.073984867
170,1.000497394,0.005244848,-0.018322757,-0.013582562,0.041952426,-0.047786663,0.030419133
171,3.728591676,0.062506846,-0.280919324,0.399989198,0.178009832,-0.361266636,0.146622829
172,10.67687105,0.044960499,-0.206271235,-0.061306268,-0.006230793,-0.689352038,0.393553624
173,2.477300509,0.14718437,0.151966381,-0.170782646,0.105131117,0.02116184,0.073305412
174,3.599300214,0.055675439,-0.056334996,0.575664101,-0.410309879,-0.434851892,-0.054916388
175,0.814716463,-0.018422387,-0.011373111,0.036289846,-0.038493786,-0.035010433,0.023625754
176,1.067820246,0.055133394,0.012076292,0.080153565,-0.028823637,-0.013304295,0.002255279
177,4.836902885,0.055033229,-0.125709017,0.325730971,-0.157052984,-0.037640973,0.118817181
178,1.01942405,0.002076777,-0.027218587,0.028674183,-0.021593591,-0.031750372,0.027662095
179,7.881845588,-0.321763167,-0.444094334,0.971480968,-0.449716733,-0.828149513,0.152329829
180,1.351627819,0.250359668,-1.825677368,0.517404809,-0.490877976,-0.760892836,-0.62655142
181,-0.769171979,1.006697572,0.010469815,-0.066368171,1.052021556,0.081164075,-1.150645696
182,11.03645184,-3.082364308,-3.184122123,0.192126113,0.885423796,-1.565617337,0.766685115
183,9.78891444,3.633772337,-5.457402331,0.47012924,8.356245406,-1.490396126,-8.205339029
184,0.303909941,0.28695529,-0.179874708,0.139224917,0.567517197,-0.179790794,-0.645378937
185,17.95175144,-4.20495415,-5.438888062,-0.176153542,1.634210159,-2.051989467,1.237819449
186,553.8558283,-270.5771112,-148.3224528,28.08330108,-78.9048103,-87.91446701,184.0150836
187,7.657443845,0.2648144,-2.665163507,-0.500047709,0.49400299,-1.107869991,6.450586375
188,0.89461037,0.080967377,-0.226581251,-0.36920791,1.458745081,-0.044017594,-0.461479382
189,14.10618494,-3.34759733,-2.76492998,-0.105254075,-0.050794941,-1.090101469,1.103401645
190,34.96705835,-9.634748921,-6.422903928,1.183109095,-1.351502332,-3.806373635,3.983355348
191,10.36567705,-4.853950866,-2.458984642,0.82965314,-1.448679587,-1.792943747,3.07233618
192,11.92247947,-3.010944688,-2.120630312,0.616801221,-0.624935675,-1.294113102,1.185492229
193,29.90259137,-7.719973145,-6.136530265,1.236110584,-1.099437232,-2.716015173,3.33473152
194,2.039990479,-0.622037372,-0.711138969,0.334078474,0.050600533,-0.385522011,0.139306825
195,1.251812496,-0.225083937,-0.483036231,0.398727044,0.131907477,-0.332722021,-0.096680451
196,4.335503654,-0.574102081,-1.369239174,0.94370179,0.253745152,-0.773965297,-0.531293701
197,1.372469746,-0.240526916,-0.442579834,0.337692225,0.05487392,-0.306378226,-0.110638301
198,4.841107086,-0.776195099,-1.239591957,0.844419006,0.373704978,-0.891184569,-0.346992729
199,20.89895544,-2.835783218,-6.598001268,0.83637987,2.879248031,-1.751658606,-2.148915242
200,9.539102645,-6.785186057,-5.649602419,14.51902749,7.227918782,7.151451327,1.945595292
201,0.799494164,1.097392111,0.352347205,0.455678815,-0.063920907,0.537753659,-0.652807816
202,1.683694804,1.049233546,-0.737325014,-0.202382559,0.767518861,0.742394786,-1.409885091
203,3.380449865,0.925530398,-0.846790971,-0.525423568,1.307757372,0.973038161,-1.333270078
204,26.64572466,1.824382314,-3.674907923,-2.893373605,5.157229858,5.049553915,-4.012553845
205,2.480245677,0.721919861,-0.443557052,-0.072245035,0.631007915,0.736442898,-0.990412038
206,138.9194379,6.631013971,-24.47638401,-10.88633151,16.22335783,17.03281084,-20.42737942
207,3.606647842,3.18522233,-13.80325093,6.011083181,1.718744709,7.086374329,-10.66186699
208,4.422078462,11.46270062,5.94974318,0.020404211,-0.482632561,4.339407336,-6.785258129
209,14.27804056,0.530686857,0.097874154,-0.964009093,0.16967166,1.074407817,0.368442386
210,3.733718122,0.042874432,0.364905017,-0.042720595,-0.541473861,0.090410742,0.131442409
211,1.605906739,0.43493314,0.237740589,-0.132465655,0.078560958,0.269603096,0.018605401
212,6.788703546,-0.480655448,-0.604935224,-0.759490056,-0.358767851,0.345734334,0.463939845
213,9.412186676,-0.216403543,-0.266834316,1.495165093,-0.544752604,-0.980905514,-0.039247253
214,1.539426719,0.101810228,0.098800427,0.134753053,0.032385793,0.028608218,0.077392319
215,3.485949785,0.070386712,-0.002932027,-0.027300583,-0.049241663,0.090227842,0.088206396
216,2.348402879,0.219930147,-0.023714124,-0.27620512,0.051247903,0.327573564,0.034747043
217,1.849937242,-0.112372836,-0.141947601,-0.055567286,0.016166692,0.058368352,0.092252725
218,2.405557141,0.14907395,0.03399913,0.107886765,-0.075875703,0.073789745,0.036899035
219,7.759868583,0.499430022,0.399825114,-0.823507749,1.019248138,0.836996797,0.741198308
220,2.060630966,0.20143825,0.042271528,0.162545811,-0.291571734,-0.024957237,-0.146504056
221,3.656942396,-0.074420104,-0.018083561,-0.030124727,0.097364777,-0.141173031,-0.143888466
222,1.843677046,0.237379132,0.15802055,-0.168670395,0.039796675,0.215889166,0.107584796
223,7.051874608,0.461501667,0.176183864,-0.460591215,0.371808047,0.793196458,0.326236962
224,2.135508639,0.081681782,-0.088683343,0.138197983,-0.142886047,-0.166354981,0.074195319
225,3.06169803,-0.073221816,-0.086223787,-0.079976182,-0.096256853,0.027157929,0.05279749
226,7.907959003,0.041368844,-0.209387827,-0.614370072,0.385211834,0.223428733,-0.005210873
227,6.501569978,-0.66438969,-0.731612973,-0.32908886,0.48342383,0.157534523,0.056645646
228,64.97609581,5.679046927,0.794743948,0.712727368,-0.189196616,3.297617309,1.12947408
229,2.443527918,-1.266155474,-0.678526047,-0.771845227,-0.689622408,0.969918998,-0.268132945
230,1.429435038,0.127651227,0.055280716,-0.037604246,0.036406103,0.043592863,0.219239985
231,6.865909108,-0.234068191,-0.358589754,-0.120560884,0.099224993,0.502629308,-0.044538111
232,5.157910635,-0.127242018,-0.027264203,-0.137288744,0.427652437,-0.163195507,0.467424728
233,7.929598491,0.597065347,0.603539734,0.2163133,-0.760042827,-0.043597179,0.203808849
234,3.989060369,0.144196036,-0.161041801,-0.241530935,0.338103645,0.29731306,0.398556235
235,2.82760954,0.230531897,0.068436078,0.026785341,0.039876771,0.225583133,0.175669747
236,-72.111152,95.74247944,-8.614246859,-62.28630528,27.01397722,57.34687298,16.99951692
237,0.937211057,1.242711422,-0.974710459,1.02784213,-0.006199951,0.977047717,-0.814717231
238,-3.257693454,7.001448077,0.907760741,-5.233891581,2.7799969,4.590523137,1.554576264
239,-0.420552022,5.121472062,1.660080492,-4.480254322,2.644988974,3.706883976,0.771712867
240,-3.254993404,-20.98213641,-13.90543316,-1.972951188,-13.27934683,4.033188615,-3.854520105
241,0.685975852,-18.52239211,-24.4142439,-2.79215569,9.900894737,-11.10210113,8.789050723
242,3.01542095,-10.1844707,-14.9561633,-1.169257525,3.196124032,2.079633694,0.232574562
243,3.028962933,0.13068097,0.214756277,-0.234780922,0.13623715,0.535918368,-0.067624741
244,1.919510566,0.825239086,0.748910032,0.102428853,-0.160756834,-0.040039591,0.122191824
245,74.38298759,20.36221364,15.18356169,-26.35145427,24.02590259,24.71645036,6.309402706
246,-0.16283946,-0.271908567,0.122733593,-0.652370072,0.17318539,0.375360354,0.396286939
247,1.511601375,-0.08675274,-0.241128624,0.096357773,0.139927019,-0.037582239,-0.121112754
248,3.47660251,-0.154732702,-0.315197786,0.796774471,-0.564372205,-0.464360179,0.204561505
249,1.171839351,-0.095624227,-0.07401523,0.083688814,-0.218494711,-0.148233986,-0.180203225
250,0.788381094,0.27365364,0.338281998,-0.246420019,0.010890446,0.127319311,0.010420367
251,6.368301111,0.300001123,0.441666652,-0.399914297,-0.224258331,0.304454729,-0.071568312
252,0.89653174,0.294139936,-0.023965747,-0.002952434,0.242847638,0.049382111,0.235850059
253,1.350784279,-0.078176679,-0.062058138,0.189723798,0.031615195,-0.035773483,0.055963368
254,1.019138646,-0.145054194,-0.147066966,0.048723595,-0.097214232,-0.062395583,-0.000371759
255,1.517022059,-0.288987642,-0.14320287,0.103124485,0.06212607,-0.131876302,-0.106647299
256,2.458929931,-0.273248312,-0.299221333,0.277519131,-0.090282721,-0.292732981,0.006428062
257,4.031730574,-0.469683051,-0.181074402,0.008781417,0.044822075,0.000638952,0.119323269
258,3.355508618,-0.264293827,-0.448717041,0.037515849,0.006078606,-0.068597365,0.273526024
259,18.55460733,0.447619198,0.462559087,1.45531434,-1.847314334,-0.702668917,1.060178586
260,5.843273471,0.383254023,-0.055588953,0.684341343,0.153243465,0.326199132,-0.244924608
261,11.0870258,13.5498373,6.325153327,-15.70268562,18.75720977,17.6784625,8.331038953
262,1.621280406,14.18842501,7.463838168,-6.487176853,13.06002578,11.60721781,1.54659307
263,31.4730644,232.452709,169.9014499,-36.1585937,149.0717993,94.59427856,-72.59813207
264,-0.706776524,-0.344861213,-0.124277267,-0.385874353,-2.033875569,0.886651214,0.624977995
265,2.149098468,0.046796787,-0.11878767,0.080436082,-0.164972067,-0.024907689,-0.085215135
266,12.96436556,18.20369677,14.7514471,9.361221404,-14.11029686,7.942619359,-15.71608818
267,-68.49556281,-27.91256806,21.42889221,17.68985047,123.3618885,-99.57074598,98.00886469
268,2.069427578,0.268926663,2.773667486,4.529541642,-3.273591771,3.084588637,-1.778764507
269,120.3456763,78.61516295,-104.8663879,23.15566903,-175.8911686,-45.37510654,-73.56993816
270,-0.854588279,0.26586037,-1.72881808,3.233684273,0.402915427,2.560250714,-2.606872717
271,-369.9674956,-181.8619529,289.9342928,-27.85778798,462.0862146,116.3051682,218.4624435
272,-0.735740997,-0.315484026,-0.663105447,0.386539888,-0.240131454,-0.867102061,0.529912852
273,-70.14657,-4.327905276,29.58329629,9.497440637,40.15678686,9.856713286,27.49672868
274,1.392832797,2.878518749,-1.573731908,0.83223132,-3.301163233,-0.415284144,0.168921824
275,-5.83937532,-0.342034912,2.497726457,0.623844504,3.817455264,0.960544691,2.429300033
276,-53.76972781,29.46239492,12.94567394,-1.576540733,10.24263342,8.617867278,-21.48781523
277,5.640164112,0.485722054,-0.376645343,0.784618229,-0.034895851,-0.23287012,-0.678495018
278,3.767832506,-0.920977842,-0.804415458,0.334211286,-0.365658846,-0.457185968,0.397156945
279,6.697353051,-0.796858914,-1.901084328,1.706890886,-0.974143648,-1.27656897,-0.55418579
280,-13.15845598,11.19744629,0.666889988,5.709621901,3.092613996,0.199322746,-11.81818005
281,-4.322674684,2.480838786,0.638279425,0.460992923,0.616945541,0.515157845,-2.181370888
282,-6.711865986,3.596059375,0.89254411,1.194178258,0.960417577,0.408675851,-3.384999876
283,-0.036611137,0.693408243,-0.038451104,0.25575952,0.161937768,0.066740533,-0.847602051
284,-10.39772967,6.684744461,1.63554019,1.320069523,1.579130194,0.937314166,-5.769943127
285,-1.838781522,1.237386091,0.135488344,0.449381669,0.324674361,-0.031824082,-1.311916328
286,-14.84498481,10.74752099,0.920961865,2.216280259,2.498030234,1.093499426,-10.10215983
287,-13.51543263,7.557363314,2.630116048,0.822589892,2.245870211,1.321374369,-6.197824447
288,-2.070522338,1.668296814,0.422362292,0.289194696,0.253618177,0.208593139,-1.457642836
289,-0.578503067,4.264074342,0.438045138,1.651376016,-0.893555543,0.427010636,-3.915954985
290,31.59495178,-4.750487561,-5.413242007,4.222495665,-6.139302427,-4.492889674,0.267179777
291,25.45639167,-10.21517892,-5.508355557,1.316956224,-4.187107486,-3.577127387,6.552410201
292,-21.14009685,15.92604152,6.052069017,-1.651874691,5.219444373,4.614733677,-12.70744384
293,36.64213019,-15.90074439,-7.950643768,1.23982408,-5.724934761,-4.952431257,11.07283212
294,-1.703566566,2.465159692,1.096346039,0.774143913,0.413756465,-0.178601947,-2.440827489
295,-2.168650217,2.125583556,0.709798987,0.638286858,0.781491663,0.002545712,-2.101708568
296,0.949951643,1.216972056,0.288105769,0.330559002,0.592886596,-0.037921198,-1.376125506
